id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16088162,Fun bedroom in great area!,4694479,Kaitlyn,,Haight Ashbury,37.7638845634711,-122.44610016316467,Private room,95,1,19,2017-08-31,1.89,1,1
8781629,Ashbury Heights Studio with Deck,18069846,Renee,,Haight Ashbury,37.76807541407128,-122.44520558221593,Entire home/apt,150,2,15,2017-05-09,0.64,1,0
1721354,Flat & Garden in Historic Victorian,619278,Andrew,,Haight Ashbury,37.76813383856089,-122.44629017125048,Entire home/apt,389,2,12,2017-08-12,0.32,1,15
10043166,NEW 3-Bedroom SF Apartment,1821071,Ariel,,Haight Ashbury,37.764827088189605,-122.45131405855948,Entire home/apt,400,2,12,2017-09-02,0.60,2,0
8994562,Cozy Room in the heart of the city,10336506,Benjamin,,Haight Ashbury,37.768068196447175,-122.44967032568567,Private room,100,7,0,,,1,0
130775,Emergency happy room-sink/tv,21994,Aaron,,Haight Ashbury,37.76608594076294,-122.45126197318658,Private room,65,32,10,2017-08-06,0.16,7,365
8142,Friendly Room Apartment Style,21994,Aaron,,Haight Ashbury,37.76487219421756,-122.45182799146508,Private room,65,32,7,2017-08-12,0.19,7,365
11927222,"Bright, top floor, quiet one bed",2199651,Arthur,,Haight Ashbury,37.77436246196308,-122.44827370760387,Entire home/apt,125,3,0,,,1,0
19791513,Beautiful room in the heart of SF,110085420,Marie,,Haight Ashbury,37.7679867120732,-122.44553718284834,Private room,100,1,7,2017-09-09,2.88,3,174
6749830,2 BR Home in San Francisco,35340793,Monica,,Haight Ashbury,37.760843841522544,-122.4494054564239,Entire home/apt,500,3,7,2016-01-02,0.25,1,0
8933606,Haight/Castro + Big Deck with View,370518,Brent,,Haight Ashbury,37.77052400796115,-122.43808613573846,Private room,89,2,28,2017-05-01,1.21,2,0
16416050,Stunning Victorian Penthouse,6891075,Ryan,,Haight Ashbury,37.77596145656689,-122.44295454300747,Entire home/apt,1000,1,9,2017-09-04,1.13,2,141
2485508,"Sunny Room in Safe Area Nr UCSF, GG Park, Transit",9918093,Kris,,Haight Ashbury,37.76117573142209,-122.44797004530936,Private room,115,2,57,2017-09-24,1.48,1,75
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.771078858413105,-122.44941835017579,Private room,98,2,264,2017-09-16,3.58,6,347
10944402,Spacious Bright Apartment in NOPA,730606,Shahed,,Haight Ashbury,37.77352284045055,-122.45162659209342,Private room,195,1,0,,,1,0
2965351,2 BR Cole Valley Flat,15130772,Lora,,Haight Ashbury,37.762502172387556,-122.44936000843806,Entire home/apt,220,3,24,2017-04-16,0.60,1,0
18349074,Private Four Bed Room in Historic B&B - Poster,117141107,Amber,,Haight Ashbury,37.77029912367508,-122.44931622685017,Private room,150,1,18,2017-09-20,4.03,11,87
149996,Private in the Heart of the Haight,722990,Julia,,Haight Ashbury,37.76902675409004,-122.44611488634753,Entire home/apt,168,30,94,2017-03-04,1.29,1,96
3701662,NOPA Edwardian near Haight/Ashbury,1096,Brandon,,Haight Ashbury,37.773866917100484,-122.44688952561017,Entire home/apt,349,4,23,2015-08-03,0.62,1,0
791573,Historic Haight/Ashbury Apartment,3057214,Gavin,,Haight Ashbury,37.77406595426809,-122.44281669394574,Private room,80,3,103,2017-09-15,2.03,1,284
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.763572241533815,-122.44581171218334,Entire home/apt,160,30,36,2017-07-23,0.74,2,243
8844548,The Carriage House,46316665,Allen,,Haight Ashbury,37.771777722550944,-122.44541021743281,Entire home/apt,257,1,181,2017-09-08,7.57,1,22
671230,Bungalow on top of San Francisco,3401792,Jeff,,Haight Ashbury,37.768810287836814,-122.44045884348853,Entire home/apt,250,2,11,2017-09-18,0.18,1,314
130565,Large flat in Cole Valley (w/cat),642739,Margaret,,Haight Ashbury,37.76570437020918,-122.44858497595678,Entire home/apt,350,5,6,2016-01-01,0.08,1,274
3012660,Lovely room in Haight Ashbury,15352505,Alexander,,Haight Ashbury,37.771161204845534,-122.44407310046574,Private room,57,14,2,2015-08-29,0.05,1,0
6748152,"Charming, sunny room!",4870160,Zach,,Haight Ashbury,37.77269241177623,-122.43987175454025,Private room,84,1,0,,,1,0
13728813,Serene Apartment in the Best Neighborhood,4461321,Rachael,,Haight Ashbury,37.77461805605015,-122.44027258140284,Entire home/apt,200,3,3,2017-07-17,0.25,1,7
12965538,Cole Valley Apartment,5181513,Caitlin,,Haight Ashbury,37.766842176481866,-122.44725483057431,Private room,85,5,2,2016-06-01,0.12,1,0
10881291,Light Filled Edwardian Flat,43026751,Todd,,Haight Ashbury,37.76533066331933,-122.44394060836485,Entire home/apt,800,1,0,,,1,0
10926639,"Large room with 2 beds & bathroom, next to GG Park",196333,Erik,,Haight Ashbury,37.77362983628423,-122.44656752449144,Private room,109,2,75,2017-09-17,3.73,1,32
18037180,Gorgeous Serenity in the city with parking,80544181,Chris,,Haight Ashbury,37.772383793779525,-122.45249075565283,Entire home/apt,500,3,8,2017-09-30,3.48,1,57
7918,A Friendly Room,21994,Aaron,,Haight Ashbury,37.766689597862175,-122.45250461761628,Private room,65,32,17,2016-11-21,0.17,7,365
16202104,2 Bdrms in a Grand Victorian with a lovely garden!,40536296,Mustapha,,Haight Ashbury,37.772197094160205,-122.44236742842924,Private room,375,1,3,2017-09-14,1.53,3,364
18463004,Welcome to Kings Landing in the Haight Ashbury!,99270779,Benjamin,,Haight Ashbury,37.77206317337525,-122.44325542878475,Entire home/apt,299,3,8,2017-09-15,2.02,1,152
14219518,Charming spacious room in Victorian house,40016123,Caroline,,Haight Ashbury,37.77114740655433,-122.43734693984655,Private room,129,2,51,2017-09-11,4.10,3,16
2825966,Cole Valley Central Studio,81592,John,,Haight Ashbury,37.76464890571698,-122.44847984237545,Entire home/apt,169,4,59,2017-09-09,1.56,1,342
9877717,Immaculate and Bright Edwardian,2463835,Ryan,,Haight Ashbury,37.774202296720674,-122.44889751174115,Entire home/apt,195,1,52,2017-09-04,2.77,1,316
379255,Beautiful 4-bdrm in San Francisco,1904628,Clare,,Haight Ashbury,37.76587673502019,-122.44281364706676,Entire home/apt,672,4,3,2013-09-01,0.05,1,74
9972077,Quiet Luxury in Central San Francisco,47980391,Michael And Kraig,,Haight Ashbury,37.761225011563475,-122.45095045684884,Entire home/apt,150,2,24,2017-09-04,1.22,1,2
1259611,Charming Studio in Haight Ashbury,1352817,Margo,,Haight Ashbury,37.77076477106593,-122.43935009901604,Entire home/apt,185,3,110,2017-09-24,2.20,1,331
997382,Haight Ashbury Experience Room 5,1032643,Josh,,Haight Ashbury,37.77030333149795,-122.45020682677013,Private room,53,2,281,2017-09-17,5.18,6,298
11070558,"Small, Simple & Lovely in NoPA",50336547,Ro,,Haight Ashbury,37.774127067679636,-122.44239950856978,Entire home/apt,160,2,7,2017-08-12,0.36,1,60
2046552,Perfect Large/Multi-Family Getaway,10491767,Tom,,Haight Ashbury,37.76913349560624,-122.4456033551338,Entire home/apt,375,4,40,2017-09-07,1.19,1,11
19822088,2-Bed/2-Bath Victorian in Upper Haight!,13526805,Milena,,Haight Ashbury,37.769554232991275,-122.45194401802429,Entire home/apt,349,3,1,2017-08-06,0.52,2,0
18314694,Bright & Spacious Haight Ashbury Front Room #2,123485258,Joe,,Haight Ashbury,37.768778728597056,-122.44751881164856,Private room,150,2,0,,,4,74
12023104,Haight Ashbury 2BR 1BA Victorian,44296618,Andrea,,Haight Ashbury,37.770689923377724,-122.45096116655677,Private room,100,2,99,2017-09-17,5.36,1,35
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968016797141,-122.45193249782153,Private room,120,1,55,2017-09-20,0.75,1,336
9598259,Spacious room in Victorian Mansion,3000588,Zain,,Haight Ashbury,37.77299824222163,-122.44896832827406,Private room,78,1,0,,,1,0
8762652,Sunny room in the Panhandle,7884943,Elise,,Haight Ashbury,37.77152653880513,-122.44005720335056,Private room,90,1,1,2015-10-12,0.04,1,0
13170498,Large studio across Golden Gate Park in the Haight,4076124,Joyce,,Haight Ashbury,37.769071318579854,-122.45279419246458,Entire home/apt,175,2,16,2017-05-08,1.09,1,0
12309468,Charming sf studio,66380691,Ashley,,Haight Ashbury,37.77023670489901,-122.45208236791015,Entire home/apt,250,1,0,,,1,365
8189664,Private Master Bedroom + Bathroom!,18160955,Asya,,Haight Ashbury,37.77170695859238,-122.44502417895391,Private room,106,6,0,,,1,0
7861157,Small 2BR Flat with Garden Views from Living Area,7173776,Lucia,,Haight Ashbury,37.77454212732908,-122.45109295196418,Entire home/apt,215,3,85,2017-09-16,3.40,1,138
4879306,Beautiful Victorian with bay winows,13831579,Michelle,,Haight Ashbury,37.76915747251451,-122.45146069607752,Entire home/apt,98,2,1,2015-01-01,0.03,1,0
17511326,Cole Valley Cottage,383029,Steph,,Haight Ashbury,37.76175937683306,-122.4493612526375,Entire home/apt,230,2,7,2017-09-14,1.21,1,104
4993804,Beautifully 1880's Victorian,4195316,Greg,,Haight Ashbury,37.77591180169069,-122.4387732171951,Entire home/apt,775,3,41,2017-09-14,1.31,1,224
3229488,Room in San Francisco View Home,2711732,Keith,,Haight Ashbury,37.76848360425023,-122.43933448904541,Private room,125,1,101,2017-09-26,2.51,5,16
5927579,Private Room in Sunny Victorian ,16548239,Mike,,Haight Ashbury,37.76207977673369,-122.44986520160656,Private room,125,1,0,,,3,0
1208928,Haight Ashbury Victorian Flat with Modern Design,739859,Jeff,,Haight Ashbury,37.769182695287746,-122.44848870096945,Entire home/apt,390,3,64,2017-09-06,1.26,3,251
20197948,Room with a view! 10min walk to Castro and GG park,125925308,Katarina,,Haight Ashbury,37.76077757673531,-122.44768343580729,Private room,91,2,5,2017-09-15,2.94,1,0
5747240,Sunny two bedroom victorian.,16548239,Mike,,Haight Ashbury,37.763432712332154,-122.45012335483763,Entire home/apt,500,1,0,,,3,0
6812162,1 bdrm in beautiful Victorian home,35662871,Julie,,Haight Ashbury,37.76763218706682,-122.45009111892888,Private room,225,2,2,2015-10-14,0.08,1,0
4321720,Modern room with view of Alamo Sq,7628795,Michael And Novita,,Haight Ashbury,37.77469240947981,-122.43956326268159,Private room,165,2,61,2017-09-14,1.69,2,167
2978994,San Francisco Best Views ,8136192,Craig,,Haight Ashbury,37.7661757358122,-122.44265447915302,Private room,325,3,1,2014-06-30,0.03,1,0
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,Luke And Sue,,Haight Ashbury,37.76097210470102,-122.44836887752234,Entire home/apt,400,30,95,2017-08-12,1.70,1,306
14627950,3 bedroom Classic Victorian NoPa,90807118,Christine,,Haight Ashbury,37.77461154173937,-122.44351378852978,Entire home/apt,1025,4,1,2016-10-07,0.08,1,6
5960738,Historic Sunny Cole Valley Flat,27513654,Steve,,Haight Ashbury,37.76620171408051,-122.4525132937216,Entire home/apt,480,2,10,2017-07-12,0.35,1,298
3585034,"Cole Valley 2 BR Flat, Center of SF",18060329,Matthew,,Haight Ashbury,37.76110322882,-122.44865029050581,Entire home/apt,200,2,10,2017-09-03,0.26,1,4
356791,EXPERIENCE SAN FRANCISCO IN STYLE!,1805856,Adam N Alex,,Haight Ashbury,37.7703659935076,-122.45318001157008,Private room,250,2,26,2014-06-06,0.41,2,365
8761630,Bohemian Victorian Writer's Flat,2017539,Amanda,,Haight Ashbury,37.7699439463984,-122.447775972677,Entire home/apt,150,1,1,2015-11-02,0.04,1,0
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118401756118,-122.44962559309752,Private room,92,1,271,2017-09-15,3.67,6,348
12042,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.76894262424544,-122.44778223886064,Private room,85,32,5,2015-10-18,0.09,7,365
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.765510456787375,-122.44945962848026,Private room,89,2,90,2017-09-23,2.02,1,116
11891378,UPSCALE CONDO. GREAT LOCATION,29533605,Sidra,,Haight Ashbury,37.77052578338157,-122.43969892724671,Entire home/apt,120,15,1,2017-09-07,1,1,0
10236578,2br (3 BEDS) - On Park - By Haight,15490780,Rachel,,Haight Ashbury,37.77351657362164,-122.45244203852695,Entire home/apt,650,1,0,,,1,0
19673760,Two level Nopa Victorian,21781810,Sam,,Haight Ashbury,37.77603277216332,-122.44388023076219,Entire home/apt,500,4,1,2017-08-14,0.60,1,0
3240016,Great Duboce Park Garden Apartment,13973946,Sandra,,Haight Ashbury,37.769472418750276,-122.43770415302525,Entire home/apt,140,30,153,2017-06-16,3.84,2,319
8908906,Spacious Apartment  Haight Ashbury,27653019,Thomas,,Haight Ashbury,37.77105561016938,-122.44439305048276,Entire home/apt,320,1,0,,,1,0
12041,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.77018946066375,-122.44594218370484,Private room,85,32,5,2016-10-16,0.07,7,365
14774354,CAMPER Available - Bring Your Guests Next To YOU!,87392388,Ori,,Haight Ashbury,37.768038066683125,-122.4480046167151,Entire home/apt,99,7,0,,,1,362
1552454,"Serene, soaring views, near Haight",3861556,Shira,,Haight Ashbury,37.763558574884115,-122.44539027715054,Entire home/apt,108,10,4,2014-03-09,0.08,1,0
896938,Cole Valley Charm!,4401321,Beth,,Haight Ashbury,37.763747659203794,-122.4496131762221,Private room,80,1,305,2017-09-25,5.35,2,132
19476428,Summer Remix,8952143,André,,Haight Ashbury,37.77383358434846,-122.43990813856307,Private room,70,5,30,2017-09-21,9.47,1,269
602036,Eclectic Queen Anne Victorian in NOPA,224980,Robin,,Haight Ashbury,37.775858505036254,-122.4424275741149,Entire home/apt,315,7,1,2017-09-22,1,1,289
2061039,Sunny Edwardian 2-Bedroom Apartment,9387424,Donal,,Haight Ashbury,37.77501095854175,-122.44452732711207,Entire home/apt,290,2,0,,,1,304
15413120,"13' Ceilings, Victorian Flat NOPA",1520210,Anthony,,Haight Ashbury,37.772480439953625,-122.43935485913032,Entire home/apt,195,1,61,2017-09-17,5.29,1,18
5730174,Huge Victorian Room In the ❤ Of SF!,461851,Ryan,,Haight Ashbury,37.76985913436616,-122.44184964911597,Private room,149,1,30,2017-09-23,1.22,2,335
1650429,Private Room in Beautiful NOPA Home,1970975,Stevie And Gabby,,Haight Ashbury,37.77539369896727,-122.44230200743853,Private room,125,2,1,2015-08-30,0.04,1,0
19181272,Victorian home in Haight Ashbury,9033120,Cody Chance,,Haight Ashbury,37.76950288283837,-122.44873564461507,Private room,90,4,2,2017-08-15,1.05,1,30
10802306,Bright and Spacious 2 Bedroom in Cole Valley,9018490,Mara,,Haight Ashbury,37.76706060284487,-122.44839159476497,Entire home/apt,499,2,5,2017-09-17,0.27,1,14
5320351,Cozy Private Room in NOPA Edwardian,4730499,Maryam,,Haight Ashbury,37.774748258642305,-122.44211950473496,Private room,80,30,13,2017-08-01,0.50,1,323
1633933,Rare Loft in Victorian house,484257,Jean-Michel,,Haight Ashbury,37.77014551855592,-122.45352828497582,Private room,139,2,55,2017-09-23,1.13,2,344
7204489,Private Room in Charming Victorian,2581487,Natalie,,Haight Ashbury,37.77207520224972,-122.44724816336706,Private room,124,2,1,2015-09-18,0.04,1,0
18345542,Private Room in Historic B&B - Summer of Love Room,117141107,Amber,,Haight Ashbury,37.76909007035567,-122.4509987718171,Private room,150,1,8,2017-09-27,1.57,11,25
2026910,Sweet Edwardian NOPA 3Bd w/Views & Parking,7096906,Bree,,Haight Ashbury,37.77399814795163,-122.45309111208128,Entire home/apt,550,2,81,2017-08-24,1.81,1,151
17233693,Spacious Entire Top Floor in Haight Ashbury,34985576,Cristina,,Haight Ashbury,37.769771960680025,-122.4506117328883,Entire home/apt,210,2,9,2017-07-15,1.18,1,0
9678100,Charming San Francisco Home,50002350,Monique,,Haight Ashbury,37.77397827925566,-122.44432265884467,Entire home/apt,200,7,0,,,1,0
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77310912173779,-122.44978613353845,Entire home/apt,135,2,299,2017-09-30,4.00,1,316
6467452,Spacious flat near Haight/Ashbury,31169422,Theodore,,Haight Ashbury,37.77524538668034,-122.44805106289387,Entire home/apt,155,21,0,,,1,0
12005182,Blue House Grotto,64201770,Sherri,,Haight Ashbury,37.771916611285604,-122.4435415087459,Private room,125,1,2,2017-02-08,0.11,1,0
8084655,Spacious Room in Victorian Mansion,22203902,Jeffrey,,Haight Ashbury,37.77262252678248,-122.44814440810094,Private room,180,1,0,,,1,0
9186305,Serene Golden Gate Park Home,5317770,Clifton,,Haight Ashbury,37.76970269797365,-122.45234141889661,Private room,80,4,47,2017-10-01,2.15,2,124
7302136,"Spacious Apt, Sunset View, Convenient Neighborhood",38249439,Janet,,Haight Ashbury,37.76515704945544,-122.44657635846562,Entire home/apt,99,3,9,2017-08-31,0.35,1,0
27505,Top Floor Victorian Flat,118809,Christopher,,Haight Ashbury,37.77441526155126,-122.43986596421868,Entire home/apt,500,3,1,2011-11-27,0.01,1,355
5942800,At Home in Cole Valley,382474,Kyle,,Haight Ashbury,37.76552389591078,-122.45132409954051,Entire home/apt,300,2,0,,,1,0
4729656,1BR in NOPA near Haight & Alamo Sq,4168170,Oscar,,Haight Ashbury,37.7743342037183,-122.44164587359619,Entire home/apt,150,2,0,,,1,0
4135201,Contemporary SF - Private Bath #1,1635200,David,,Haight Ashbury,37.76316868017908,-122.44677575930345,Private room,119,2,51,2017-09-28,2.33,2,52
10801460,2 BR/1 B Perfect for Super Bowl 50!,3812152,Erica,,Haight Ashbury,37.77169196099909,-122.43992614836576,Entire home/apt,800,2,0,,,3,0
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.7681347587221,-122.44493597270328,Entire home/apt,170,30,77,2017-08-12,1.05,2,336
8186958,Beautiful flat in great location,40702493,Hallie,,Haight Ashbury,37.77412452374315,-122.43835010999811,Entire home/apt,275,2,0,,,1,0
5204426,"4 BR, 2.5BA Family Friendly Home",17130018,Erik,,Haight Ashbury,37.76465334106541,-122.45256807505989,Entire home/apt,600,3,4,2016-11-27,0.15,1,0
7858587,Haight Ashbury Experience Room L,1032643,Josh,,Haight Ashbury,37.77042567291009,-122.44824969788176,Private room,68,2,95,2017-09-15,3.73,6,359
13298437,"1 BR + double futon, Haight/Ashbury & GG Park!!",3812152,Erica,,Haight Ashbury,37.77293410220959,-122.4393513290773,Private room,60,10,5,2017-07-23,0.32,3,0
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.77271620117503,-122.44083686596025,Entire home/apt,120,30,7,2014-10-02,0.08,25,305
12610297,Extra Large Room - Your Own Studio - 1,2442220,Dan,,Haight Ashbury,37.770764302971834,-122.44384294127327,Private room,100,4,5,2017-05-12,0.35,3,0
18737881,Share room at the Red Victorian on Haight st.,130035283,Alexandra,,Haight Ashbury,37.76895374037207,-122.44883781374459,Shared room,45,2,0,,,1,68
6941379,Historic Haight-Ashbury Victorian,3190405,Alex (And Cat),,Haight Ashbury,37.77098638148183,-122.45053893491374,Entire home/apt,350,2,11,2017-08-14,0.40,1,360
1206261,In the Heart of Haight/Ashbury # 6,4677165,Ashirvadam,,Haight Ashbury,37.771069491329825,-122.44874356882352,Private room,99,1,129,2017-09-16,2.47,3,335
17344333,"Shared Room, Historic B&B: Air Bunk, Peacock Room",117141107,Amber,,Haight Ashbury,37.76976899647826,-122.45052216483877,Shared room,100,1,6,2017-09-25,0.85,11,111
21112601,Sweet Haight Ashbury Suite Room #1,123485258,Joe,,Haight Ashbury,37.76959824140583,-122.45137406162803,Private room,199,2,0,,,4,72
7022309,Sunny Queen in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.7749760890614,-122.44355424981231,Private room,93,1,48,2017-08-26,1.81,4,47
3122882,Friendly Inviting Room in NOPA,10354038,Kara,,Haight Ashbury,37.77566960624119,-122.44607636391294,Private room,140,2,94,2017-09-18,2.30,1,82
4695477,Private Garden Studio near UCSF,8812791,Maria,,Haight Ashbury,37.7661175649583,-122.45173647978058,Private room,139,3,102,2017-09-30,3.08,2,56
3138935,"Central SF, Secluded 2BR Garden Apt",5391643,Dan,,Haight Ashbury,37.77424379163388,-122.45159028120091,Entire home/apt,250,2,137,2017-09-19,3.37,1,342
7628183,garden retreat,40016123,Caroline,,Haight Ashbury,37.769714203098445,-122.43748731709496,Private room,128,2,29,2017-09-21,2.38,3,16
